Frequenza,Territorio,Indicatore,Luogo di nascita del marito,Luogo di nascita della moglie,Luogo di residenza del marito,Luogo di residenza della moglie,Classe di età del marito al divorzio,Classe di età della moglie al divorzio,Classe di età del marito al matrimonio,Classe di età della moglie al matrimonio,Anno di matrimonio,TIME_PERIOD,VALUE,OBS_STATUS,SOURCE
annuale,Provincia Autonoma Trento,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,25-29 anni,15 anni e più,15 anni e più,tutte le voci,2009,12,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Provincia Autonoma Trento,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,25-29 anni,15 anni e più,15 anni e più,tutte le voci,2010,13,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Provincia Autonoma Trento,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,25-29 anni,15 anni e più,15 anni e più,tutte le voci,2011,12,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Provincia Autonoma Trento,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,25-29 anni,15 anni e più,15 anni e più,tutte le voci,2012,0,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Provincia Autonoma Trento,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,25-29 anni,15 anni e più,15 anni e più,tutte le voci,2013,4,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Provincia Autonoma Trento,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,25-29 anni,15 anni e più,15 anni e più,tutte le voci,2014,7,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Provincia Autonoma Trento,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,30-34 anni,15 anni e più,15 anni e più,tutte le voci,2008,91,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Provincia Autonoma Trento,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,30-34 anni,15 anni e più,15 anni e più,tutte le voci,2009,63,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Provincia Autonoma Trento,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,30-34 anni,15 anni e più,15 anni e più,tutte le voci,2010,74,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Provincia Autonoma Trento,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,30-34 anni,15 anni e più,15 anni e più,tutte le voci,2011,70,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Provincia Autonoma Trento,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,30-34 anni,15 anni e più,15 anni e più,tutte le voci,2012,11,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Provincia Autonoma Trento,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,30-34 anni,15 anni e più,15 anni e più,tutte le voci,2013,52,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Provincia Autonoma Trento,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,30-34 anni,15 anni e più,15 anni e più,tutte le voci,2014,45,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Provincia Autonoma Trento,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,35-39 anni,15 anni e più,15 anni e più,tutte le voci,2008,154,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Provincia Autonoma Trento,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,35-39 anni,15 anni e più,15 anni e più,tutte le voci,2009,99,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Provincia Autonoma Trento,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,35-39 anni,15 anni e più,15 anni e più,tutte le voci,2010,123,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Provincia Autonoma Trento,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,35-39 anni,15 anni e più,15 anni e più,tutte le voci,2011,83,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Provincia Autonoma Trento,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,35-39 anni,15 anni e più,15 anni e più,tutte le voci,2012,23,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Provincia Autonoma Trento,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,35-39 anni,15 anni e più,15 anni e più,tutte le voci,2013,75,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Provincia Autonoma Trento,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,35-39 anni,15 anni e più,15 anni e più,tutte le voci,2014,92,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Provincia Autonoma Trento,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,40-44 anni,15 anni e più,15 anni e più,tutte le voci,2008,146,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Provincia Autonoma Trento,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,40-44 anni,15 anni e più,15 anni e più,tutte le voci,2009,114,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Provincia Autonoma Trento,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,40-44 anni,15 anni e più,15 anni e più,tutte le voci,2010,106,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Provincia Autonoma Trento,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,40-44 anni,15 anni e più,15 anni e più,tutte le voci,2011,95,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Provincia Autonoma Trento,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,40-44 anni,15 anni e più,15 anni e più,tutte le voci,2012,45,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Provincia Autonoma Trento,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,40-44 anni,15 anni e più,15 anni e più,tutte le voci,2013,97,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Provincia Autonoma Trento,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,40-44 anni,15 anni e più,15 anni e più,tutte le voci,2014,94,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Provincia Autonoma Trento,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,45-49 anni,15 anni e più,15 anni e più,tutte le voci,2008,98,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Provincia Autonoma Trento,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,45-49 anni,15 anni e più,15 anni e più,tutte le voci,2009,80,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Provincia Autonoma Trento,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,45-49 anni,15 anni e più,15 anni e più,tutte le voci,2010,68,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Provincia Autonoma Trento,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,45-49 anni,15 anni e più,15 anni e più,tutte le voci,2011,76,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Provincia Autonoma Trento,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,45-49 anni,15 anni e più,15 anni e più,tutte le voci,2012,93,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Provincia Autonoma Trento,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,45-49 anni,15 anni e più,15 anni e più,tutte le voci,2013,83,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Provincia Autonoma Trento,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,45-49 anni,15 anni e più,15 anni e più,tutte le voci,2014,73,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Provincia Autonoma Trento,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,50-54 anni,15 anni e più,15 anni e più,tutte le voci,2008,62,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Provincia Autonoma Trento,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,50-54 anni,15 anni e più,15 anni e più,tutte le voci,2009,43,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Provincia Autonoma Trento,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,50-54 anni,15 anni e più,15 anni e più,tutte le voci,2010,40,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Provincia Autonoma Trento,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,50-54 anni,15 anni e più,15 anni e più,tutte le voci,2011,38,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Provincia Autonoma Trento,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,50-54 anni,15 anni e più,15 anni e più,tutte le voci,2012,114,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Provincia Autonoma Trento,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,50-54 anni,15 anni e più,15 anni e più,tutte le voci,2013,79,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Provincia Autonoma Trento,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,50-54 anni,15 anni e più,15 anni e più,tutte le voci,2014,95,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Provincia Autonoma Trento,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,55-59 anni,15 anni e più,15 anni e più,tutte le voci,2008,25,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Provincia Autonoma Trento,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,55-59 anni,15 anni e più,15 anni e più,tutte le voci,2009,22,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Provincia Autonoma Trento,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,55-59 anni,15 anni e più,15 anni e più,tutte le voci,2010,33,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Provincia Autonoma Trento,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,55-59 anni,15 anni e più,15 anni e più,tutte le voci,2011,29,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Provincia Autonoma Trento,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,55-59 anni,15 anni e più,15 anni e più,tutte le voci,2012,108,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Provincia Autonoma Trento,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,55-59 anni,15 anni e più,15 anni e più,tutte le voci,2013,27,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Provincia Autonoma Trento,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,55-59 anni,15 anni e più,15 anni e più,tutte le voci,2014,38,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Veneto,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2008,4546,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Veneto,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2009,4736,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Veneto,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2010,3848,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Veneto,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2011,4496,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Veneto,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2012,3912,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Veneto,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2013,4516,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Veneto,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2014,4237,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Veneto,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,60 anni e più,15 anni e più,15 anni e più,tutte le voci,2008,184,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Veneto,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,60 anni e più,15 anni e più,15 anni e più,tutte le voci,2009,279,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Veneto,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,60 anni e più,15 anni e più,15 anni e più,tutte le voci,2010,240,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Veneto,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,60 anni e più,15 anni e più,15 anni e più,tutte le voci,2011,288,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Veneto,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,60 anni e più,15 anni e più,15 anni e più,tutte le voci,2012,312,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Veneto,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,60 anni e più,15 anni e più,15 anni e più,tutte le voci,2013,300,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Veneto,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,60 anni e più,15 anni e più,15 anni e più,tutte le voci,2014,330,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Veneto,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,15-24 anni,15 anni e più,15 anni e più,tutte le voci,2008,8,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Veneto,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,15-24 anni,15 anni e più,15 anni e più,tutte le voci,2009,6,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Veneto,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,15-24 anni,15 anni e più,15 anni e più,tutte le voci,2010,4,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Veneto,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,15-24 anni,15 anni e più,15 anni e più,tutte le voci,2011,3,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Veneto,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,15-24 anni,15 anni e più,15 anni e più,tutte le voci,2012,3,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Veneto,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,15-24 anni,15 anni e più,15 anni e più,tutte le voci,2013,1,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Veneto,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,15-24 anni,15 anni e più,15 anni e più,tutte le voci,2014,0,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Veneto,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,25-29 anni,15 anni e più,15 anni e più,tutte le voci,2008,144,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Veneto,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,25-29 anni,15 anni e più,15 anni e più,tutte le voci,2009,118,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Veneto,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,25-29 anni,15 anni e più,15 anni e più,tutte le voci,2010,130,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Veneto,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,25-29 anni,15 anni e più,15 anni e più,tutte le voci,2011,122,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Veneto,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,25-29 anni,15 anni e più,15 anni e più,tutte le voci,2012,61,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Veneto,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,25-29 anni,15 anni e più,15 anni e più,tutte le voci,2013,81,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Veneto,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,25-29 anni,15 anni e più,15 anni e più,tutte le voci,2014,66,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Veneto,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,30-34 anni,15 anni e più,15 anni e più,tutte le voci,2008,695,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Veneto,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,30-34 anni,15 anni e più,15 anni e più,tutte le voci,2009,669,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Veneto,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,30-34 anni,15 anni e più,15 anni e più,tutte le voci,2010,517,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Veneto,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,30-34 anni,15 anni e più,15 anni e più,tutte le voci,2011,546,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Veneto,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,30-34 anni,15 anni e più,15 anni e più,tutte le voci,2012,322,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Veneto,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,30-34 anni,15 anni e più,15 anni e più,tutte le voci,2013,410,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Veneto,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,30-34 anni,15 anni e più,15 anni e più,tutte le voci,2014,360,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Veneto,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,35-39 anni,15 anni e più,15 anni e più,tutte le voci,2008,1135,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Veneto,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,35-39 anni,15 anni e più,15 anni e più,tutte le voci,2009,1096,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Veneto,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,35-39 anni,15 anni e più,15 anni e più,tutte le voci,2010,849,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Veneto,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,35-39 anni,15 anni e più,15 anni e più,tutte le voci,2011,938,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Veneto,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,35-39 anni,15 anni e più,15 anni e più,tutte le voci,2012,706,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Veneto,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,35-39 anni,15 anni e più,15 anni e più,tutte le voci,2013,913,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Veneto,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,35-39 anni,15 anni e più,15 anni e più,tutte le voci,2014,753,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Veneto,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,40-44 anni,15 anni e più,15 anni e più,tutte le voci,2008,1105,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Veneto,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,40-44 anni,15 anni e più,15 anni e più,tutte le voci,2009,1062,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Veneto,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,40-44 anni,15 anni e più,15 anni e più,tutte le voci,2010,831,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Veneto,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,40-44 anni,15 anni e più,15 anni e più,tutte le voci,2011,957,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Veneto,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,40-44 anni,15 anni e più,15 anni e più,tutte le voci,2012,859,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Veneto,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,40-44 anni,15 anni e più,15 anni e più,tutte le voci,2013,964,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Veneto,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,40-44 anni,15 anni e più,15 anni e più,tutte le voci,2014,913,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Veneto,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,45-49 anni,15 anni e più,15 anni e più,tutte le voci,2008,709,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Veneto,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,45-49 anni,15 anni e più,15 anni e più,tutte le voci,2009,816,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Veneto,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,45-49 anni,15 anni e più,15 anni e più,tutte le voci,2010,692,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Veneto,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,45-49 anni,15 anni e più,15 anni e più,tutte le voci,2011,903,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Veneto,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,45-49 anni,15 anni e più,15 anni e più,tutte le voci,2012,858,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Veneto,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,45-49 anni,15 anni e più,15 anni e più,tutte le voci,2013,916,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Veneto,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,45-49 anni,15 anni e più,15 anni e più,tutte le voci,2014,860,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Veneto,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,50-54 anni,15 anni e più,15 anni e più,tutte le voci,2008,390,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Veneto,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,50-54 anni,15 anni e più,15 anni e più,tutte le voci,2009,448,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Veneto,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,50-54 anni,15 anni e più,15 anni e più,tutte le voci,2010,353,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Veneto,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,50-54 anni,15 anni e più,15 anni e più,tutte le voci,2011,488,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Veneto,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,50-54 anni,15 anni e più,15 anni e più,tutte le voci,2012,515,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Veneto,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,50-54 anni,15 anni e più,15 anni e più,tutte le voci,2013,586,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Veneto,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,50-54 anni,15 anni e più,15 anni e più,tutte le voci,2014,629,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Veneto,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,55-59 anni,15 anni e più,15 anni e più,tutte le voci,2008,176,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Veneto,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,55-59 anni,15 anni e più,15 anni e più,tutte le voci,2009,242,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Veneto,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,55-59 anni,15 anni e più,15 anni e più,tutte le voci,2010,232,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Veneto,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,55-59 anni,15 anni e più,15 anni e più,tutte le voci,2011,251,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Veneto,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,55-59 anni,15 anni e più,15 anni e più,tutte le voci,2012,276,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Veneto,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,55-59 anni,15 anni e più,15 anni e più,tutte le voci,2013,345,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Veneto,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,55-59 anni,15 anni e più,15 anni e più,tutte le voci,2014,327,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Friuli-Venezia Giulia,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2008,1425,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Friuli-Venezia Giulia,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2009,1507,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Friuli-Venezia Giulia,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2010,1474,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Friuli-Venezia Giulia,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2011,1296,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Friuli-Venezia Giulia,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2012,1431,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Friuli-Venezia Giulia,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2013,1324,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Friuli-Venezia Giulia,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2014,1360,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Friuli-Venezia Giulia,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,60 anni e più,15 anni e più,15 anni e più,tutte le voci,2008,94,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Friuli-Venezia Giulia,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,60 anni e più,15 anni e più,15 anni e più,tutte le voci,2009,101,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Friuli-Venezia Giulia,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,60 anni e più,15 anni e più,15 anni e più,tutte le voci,2010,114,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Friuli-Venezia Giulia,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,60 anni e più,15 anni e più,15 anni e più,tutte le voci,2011,82,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Friuli-Venezia Giulia,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,60 anni e più,15 anni e più,15 anni e più,tutte le voci,2012,96,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Friuli-Venezia Giulia,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,60 anni e più,15 anni e più,15 anni e più,tutte le voci,2013,115,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Friuli-Venezia Giulia,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,60 anni e più,15 anni e più,15 anni e più,tutte le voci,2014,118,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Friuli-Venezia Giulia,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,15-24 anni,15 anni e più,15 anni e più,tutte le voci,2008,2,,27_385_DF_DCIS_DIVORDEMCONG_6
annuale,Friuli-Venezia Giulia,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,15-24 anni,15 anni e più,15 anni e più,tutte le voci,2009,5,,27_385_DF_DCIS_DIVORDEMCONG_6
